id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399991177131274240,1399991177131274240,2021-06-02 10:28:01 Фінляндія (літо),2021-06-02,10:28:01,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Щиро вітаю наших італійських друзів з Днем Республіки! Високо цінуємо партнерські взаємини з #Італією та міцні дружні зв'язки, що поєднують наші народи. Готові й надалі тісно працювати разом з @Quirinale і @Palazzo_Chigi для розвитку 🇺🇦🇮🇹 співробітництва.  https://t.co/ZSDVJ0OCM9",uk,"[{'screen_name': 'quirinale', 'name': 'quirinale', 'id': '732819391'}, {'screen_name': 'palazzo_chigi', 'name': 'palazzo_chigi', 'id': '963938472'}]",[],['https://pbs.twimg.com/media/E23EfGDX0AEKaRm.jpg'],19,19,222,['італією'],[],https://twitter.com/ZelenskyyUa/status/1399991177131274240,False,,1,https://pbs.twimg.com/media/E23EfGDX0AEKaRm.jpg,,,,,,,[],,,,
1399633202311012353,1399633202311012353,2021-06-01 10:45:34 Фінляндія (літо),2021-06-01,10:45:34,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Все, що ми робимо, – робимо заради #дітей. Бо вони – продовження кожного з нас, майбутнє України. Батьківська безумовна любов, прийняття і захист допомагають малечі розкрити свій потенціал і стати успішними дорослими. А щасливі громадяни творять щасливу, успішну та мирну країну.  https://t.co/2FSmZgPKy9",uk,[],[],['https://pbs.twimg.com/media/E2x-9PaWUAMstZA.jpg'],129,64,502,['дітей'],[],https://twitter.com/ZelenskyyUa/status/1399633202311012353,False,,1,https://pbs.twimg.com/media/E2x-9PaWUAMstZA.jpg,,,,,,,[],,,,
1399288837696851972,1399288837696851972,2021-05-31 11:57:11 Фінляндія (літо),2021-05-31,11:57:11,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"В Україні буде створено Президентський університет. Там безкоштовно навчатимуть спеціалістів у галузях інформаційної та кібербезпеки, штучного інтелекту, нанотехнологій, аерокосмічних, енергетичних і біотехнологій. Наша мета – це найкращі умови, викладачі та учні.  https://t.co/XtKKZukLXh",uk,[],[],['https://pbs.twimg.com/media/E2tFvQxXEAQgdz3.jpg'],373,100,858,[],[],https://twitter.com/ZelenskyyUa/status/1399288837696851972,False,,1,https://pbs.twimg.com/media/E2tFvQxXEAQgdz3.jpg,,,,,,,[],,,,
1399288614853414913,1399288614853414913,2021-05-31 11:56:17 Фінляндія (літо),2021-05-31,11:56:17,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Цього року ми підвищили заробітні плати для наших освітян, але зупинятися на цьому не можна. Ми повинні знаходити нові механізми та кошти для того, щоб вони відчували престижність своєї професії, а молоде покоління хотіло працювати в закладах освіти.  https://t.co/8c5Yv8MY16",uk,[],[],['https://pbs.twimg.com/media/E2tFi6NWUAMvY5D.jpg'],59,17,229,[],[],https://twitter.com/ZelenskyyUa/status/1399288614853414913,False,,1,https://pbs.twimg.com/media/E2tFi6NWUAMvY5D.jpg,,,,,,,[],,,,
1399288340592087044,1399288340592087044,2021-05-31 11:55:12 Фінляндія (літо),2021-05-31,11:55:12,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Починаючи з 2019 року, у межах програми «Велике будівництво» ми зробили понад 150 шкіл та понад 100 садочків по всій країні, а до кінця року в планах – збільшити цю кількість до понад двохсот.  https://t.co/RrWKDJK3Sm",uk,[],[],['https://pbs.twimg.com/media/E2tFPGeXwAMVJWT.jpg'],93,42,407,[],[],https://twitter.com/ZelenskyyUa/status/1399288340592087044,False,,1,https://pbs.twimg.com/media/E2tFPGeXwAMVJWT.jpg,,,,,,,[],,,,
1399288002388672513,1399288002388672513,2021-05-31 11:53:51 Фінляндія (літо),2021-05-31,11:53:51,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Країна, яка прагне бути конкурентоспроможною в сучасному світі, має визначити освіту та науку своїми стратегічними галузями. Адже розвиток демократичного, успішного, активного суспільства неможливий без освічених, ерудованих, креативних громадян.  https://t.co/IioAXn8STb",uk,[],[],['https://pbs.twimg.com/media/E2tE-9BXEAIJFVD.jpg'],64,34,349,[],[],https://twitter.com/ZelenskyyUa/status/1399288002388672513,False,,1,https://pbs.twimg.com/media/E2tE-9BXEAIJFVD.jpg,,,,,,,[],,,,
1398917859804422144,1398917859804422144,2021-05-30 11:23:03 Фінляндія (літо),2021-05-30,11:23:03,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Найважче підбирати слова для найрідніших. Бо всі вони здаються недостатньо виразними, щоб описати твої почуття. Тому просто: з Днем міста, друже #КривийРіг. Місто, де я народився, де живуть мої батьки. Місто, яке подарувало мені кохану та друзів. Місто шахт, металургії та гумору.  https://t.co/GiKR4kZXkZ",uk,[],[],['https://pbs.twimg.com/media/E2n0V4NWQAcGWHw.jpg'],82,61,479,['кривийріг'],[],https://twitter.com/ZelenskyyUa/status/1398917859804422144,False,,1,https://pbs.twimg.com/media/E2n0V4NWQAcGWHw.jpg,,,,,,,[],,,,
1398893220369776643,1398893220369776643,2021-05-30 09:45:08 Фінляндія (літо),2021-05-30,09:45:08,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Жахлива новина. Вночі обірвалося життя Посла України в Таїланді Андрія Бешти. Він був доброзичливою людиною та високопрофесійним дипломатом, який віддано служив інтересам нашої держави. Висловлюю щирі співчуття його родині та близьким.  https://t.co/YOfLP8s5h1",uk,[],[],['https://pbs.twimg.com/media/E2ndfoTXwAAqSZe.jpg'],73,81,541,[],[],https://twitter.com/ZelenskyyUa/status/1398893220369776643,False,,1,https://pbs.twimg.com/media/E2ndfoTXwAAqSZe.jpg,,,,,,,[],,,,
1398880790491058179,1398880790491058179,2021-05-30 08:55:45 Фінляндія (літо),2021-05-30,08:55:45,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Sincere congratulations to friendly #Croatia on Statehood Day! We appreciate firm support for 🇺🇦 territorial integrity, assistance in implementing the strategy of integration into NATO &amp; 🇪🇺. I believe that a strong 🇺🇦🇭🇷 partnership has significant prospects. @AndrejPlenkovic",en,"[{'screen_name': 'andrejplenkovic', 'name': 'andrej plenković', 'id': '2190798482'}]",[],[],6,17,202,['croatia'],[],https://twitter.com/ZelenskyyUa/status/1398880790491058179,False,,0,,,,,,,,[],,,,
1398880750892634112,1398880750892634112,2021-05-30 08:55:35 Фінляндія (літо),2021-05-30,08:55:35,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Щиро вітаю дружню #Хорватію з Днем державності! Цінуємо тверду підтримку територіальної цілісності України, сприяння в реалізації стратегії інтеграції до НАТО та ЄС. Вірю, що міцне 🇺🇦🇭🇷 партнерство має значні перспективи. @AndrejPlenkovic",uk,"[{'screen_name': 'andrejplenkovic', 'name': 'andrej plenković', 'id': '2190798482'}]",[],[],30,26,350,['хорватію'],[],https://twitter.com/ZelenskyyUa/status/1398880750892634112,False,,0,,,,,,,,[],,,,
1398873204584759302,1398873204584759302,2021-05-30 08:25:36 Фінляндія (літо),2021-05-30,08:25:36,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Вітаю наших спортивних гімнастів Іллю Ковтуна та Анастасію Бачинську із #золотом на #КубкуСвіту. Ваші перемоги надихають юних українців займатися гімнастикою. Пишаємося вами і бажаємо нових здобутків 🇺🇦  https://t.co/ePhM4YyNis,uk,[],[],"['https://pbs.twimg.com/media/E2nLudGWUAMKNe6.jpg', 'https://pbs.twimg.com/media/E2nLvGmWQAEEmcc.jpg']",26,27,473,"['золотом', 'кубкусвіту']",[],https://twitter.com/ZelenskyyUa/status/1398873204584759302,False,,1,https://pbs.twimg.com/media/E2nLudGWUAMKNe6.jpg,,,,,,,[],,,,
1398227585226715137,1398227585226715137,2021-05-28 13:40:08 Фінляндія (літо),2021-05-28,13:40:08,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Glad to see @eduardheger in Ukraine. Grateful for 🇸🇰 support of 🇺🇦 sovereignty &amp; European integration aspirations. Discussed completion of procedures for the resumption of functioning of Uzhhorod airport. Thanked @ZuzanaCaputova for her intention to join the #CrimeanPlatform  https://t.co/DH3mSIvPm0,en,"[{'screen_name': 'eduardheger', 'name': 'eduard heger', 'id': '962820603995672577'}, {'screen_name': 'zuzanacaputova', 'name': 'zuzana čaputová', 'id': '1111567384148692993'}]",[],['https://pbs.twimg.com/media/E2eAiAgWEAQMJGP.jpg'],37,18,174,['crimeanplatform'],[],https://twitter.com/ZelenskyyUa/status/1398227585226715137,False,,1,https://pbs.twimg.com/media/E2eAiAgWEAQMJGP.jpg,,,,,,,[],,,,
1398227367357829121,1398227367357829121,2021-05-28 13:39:16 Фінляндія (літо),2021-05-28,13:39:16,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Радий бачити @eduardheger в Україні! Дякую #Словаччині за підтримку суверенітету та євроінтеграційних прагнень 🇺🇦. Обговорили завершення процедур для відновлення роботи аеропорту «Ужгород». Переказав подяку @ZuzanaCaputova за намір долучитися до роботи #КримськоїПлатформи  https://t.co/OGnhkDfkWX,uk,"[{'screen_name': 'eduardheger', 'name': 'eduard heger', 'id': '962820603995672577'}, {'screen_name': 'zuzanacaputova', 'name': 'zuzana čaputová', 'id': '1111567384148692993'}]",[],['https://pbs.twimg.com/media/E2eAXATXoAUsl__.jpg'],39,28,275,"['словаччині', 'кримськоїплатформи']",[],https://twitter.com/ZelenskyyUa/status/1398227367357829121,False,,1,https://pbs.twimg.com/media/E2eAXATXoAUsl__.jpg,,,,,,,[],,,,
1398156880434941952,1398156880434941952,2021-05-28 08:59:11 Фінляндія (літо),2021-05-28,08:59:11,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Congratulations to @presidentaz on Republic Day. I appreciate the strategic partnership between our states. 🇺🇦 supports 🇦🇿 territorial integrity. Look forward to continuing dialogue on bilateral partnership &amp; your participation in marking the 30th anniversary of 🇺🇦 Independence  https://t.co/hvamI7Ra8b,en,"[{'screen_name': 'presidentaz', 'name': 'ilham aliyev', 'id': '143742312'}]",[],['https://pbs.twimg.com/media/E2dAQqoXoAEbPEy.jpg'],98,223,1754,[],[],https://twitter.com/ZelenskyyUa/status/1398156880434941952,False,,1,https://pbs.twimg.com/media/E2dAQqoXoAEbPEy.jpg,,,,,,,[],,,,
1398156611911290883,1398156611911290883,2021-05-28 08:58:07 Фінляндія (літо),2021-05-28,08:58:07,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Вітаю @presidentaz з Днем Республіки! Високо ціную стратегічне партнерство між нашими країнами. Україна підтримує територіальну цілісність 🇦🇿. Очікую на продовження діалогу щодо двостороннього партнерства та вашу участь у святкуванні 30-річчя незалежності 🇺🇦.  https://t.co/hoiwxQGpaa,uk,"[{'screen_name': 'presidentaz', 'name': 'ilham aliyev', 'id': '143742312'}]",[],['https://pbs.twimg.com/media/E2c_8pIWQAMOl5S.jpg'],48,93,739,[],[],https://twitter.com/ZelenskyyUa/status/1398156611911290883,False,,1,https://pbs.twimg.com/media/E2c_8pIWQAMOl5S.jpg,,,,,,,[],,,,
1397914865579151381,1397914865579151381,2021-05-27 16:57:30 Фінляндія (літо),2021-05-27,16:57:30,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Discussed with @vonderleyen further political association &amp; economic integration between 🇺🇦 &amp; 🇪🇺. Noted 🇺🇦 progress in reforms and strengthening the rule of law. Grateful to @EU_Commission for the attention to the problems of Donbas &amp; support for the #CrimeanPlatform initiative.,en,"[{'screen_name': 'vonderleyen', 'name': 'ursula von der leyen', 'id': '1146329871418843136'}, {'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}]",[],[],23,27,200,['crimeanplatform'],[],https://twitter.com/ZelenskyyUa/status/1397914865579151381,False,,0,,,,,,,,[],,,,
1397914786751389705,1397914786751389705,2021-05-27 16:57:11 Фінляндія (літо),2021-05-27,16:57:11,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Обговорили з @vonderleyen зміцнення політичної асоціації та економічної інтеграції між 🇺🇦 і 🇪🇺. Відзначили прогрес України на шляху реформ і зміцнення верховенства права. Вдячний @EU_Commission за увагу до проблем Донбасу та підтримку ініціативи #КримськаПлатформа,uk,"[{'screen_name': 'vonderleyen', 'name': 'ursula von der leyen', 'id': '1146329871418843136'}, {'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}]",[],[],75,32,297,['кримськаплатформа'],[],https://twitter.com/ZelenskyyUa/status/1397914786751389705,False,,0,,,,,,,,[],,,,
1397751204676050945,1397751204676050945,2021-05-27 06:07:10 Фінляндія (літо),2021-05-27,06:07:10,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вітаю вдома 🇺🇦! Радий, що наші громадяни успішно повернулись із Сектора Гази на батьківщину. Вдячний нашим дипломатам та всім, хто долучився до проведення евакуації. Разом зі 109 українцями евакуйовано й 13 громадян Молдови та 4 – Болгарії.",uk,[],[],[],50,62,676,[],[],https://twitter.com/ZelenskyyUa/status/1397751204676050945,False,,0,,,,,,,,[],,,,
1397519732987793408,1397519732987793408,2021-05-26 14:47:23 Фінляндія (літо),2021-05-26,14:47:23,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"On May 26, 2014, the 1st battle for Donetsk airport took place. One of the fiercest in #Donbas war. 🇺🇦 took control of part of the airport restraining armed aggression. We fight every day for our people, territory &amp; peace. It's hard yet necessary for Ukraine, Europe &amp; the world.",en,[],[],[],44,71,369,['donbas'],[],https://twitter.com/ZelenskyyUa/status/1397519732987793408,False,,0,,,,,,,,[],,,,
1397519689903923202,1397519689903923202,2021-05-26 14:47:13 Фінляндія (літо),2021-05-26,14:47:13,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"26.05.2014 відбувся 1-й бій за Донецький аеропорт. Бої за нього були серед найзапекліших у війні на #Донбасі. 🇺🇦 взяла під контроль частину летовища, що стримало збройну агресію. Ми щодня боремося за наших людей, території та мир. Це складно, але потрібно. Україні, Європі, світу.",uk,[],[],[],127,97,692,['донбасі'],[],https://twitter.com/ZelenskyyUa/status/1397519689903923202,False,,0,,,,,,,,[],,,,
1397112579990949888,1397112579990949888,2021-05-25 11:49:30 Фінляндія (літо),2021-05-25,11:49:30,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Інформація стає не менш потужною зброєю, ніж ракети. Держспецзв'язку стоїть на варті національної безпеки у кіберпросторі, протидіє ворожим кіберрозвідкам і навіть забезпечує українське телерадіомовлення. Вітаю зв’язківців із професійним святом і дякую за відданість 🇺🇦.  https://t.co/IsLzJj78ev",uk,[],[],['https://pbs.twimg.com/media/E2OKeYxXIAI0_AH.jpg'],53,58,433,[],[],https://twitter.com/ZelenskyyUa/status/1397112579990949888,False,,1,https://pbs.twimg.com/media/E2OKeYxXIAI0_AH.jpg,,,,,,,[],,,,
1396850907850084362,1396850907850084362,2021-05-24 18:29:43 Фінляндія (літо),2021-05-24,18:29:43,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Welcome to Ukraine, @Die_Gruenen co-chair Robert #Habeck. Grateful for the attention to the Donbas problem &amp; the intention to visit the delimitation line. Discussed the risks of the Nord Stream 2 construction. Touched upon the 🇩🇪 support for the European integration course of 🇺🇦  https://t.co/IZYGzP4dPV",en,"[{'screen_name': 'die_gruenen', 'name': 'bündnis 90/die grünen', 'id': '14553288'}]",[],['https://pbs.twimg.com/media/E2KcfH7XEAAPNU9.jpg'],36,47,288,['habeck'],[],https://twitter.com/ZelenskyyUa/status/1396850907850084362,False,,1,https://pbs.twimg.com/media/E2KcfH7XEAAPNU9.jpg,,,,,,,[],,,,
1396850839055122435,1396850839055122435,2021-05-24 18:29:26 Фінляндія (літо),2021-05-24,18:29:26,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вітаю співголову @Die_Gruenen Роберта #Габека в Україні. Вдячний за увагу до проблем Донбасу й наміри відвідати лінію розмежування. Обговорили ризики, пов’язані з будівництвом «Північного потоку – 2». Торкнулися підтримки 🇩🇪 євроінтеграційного курсу 🇺🇦.  https://t.co/jgBf89rlYR",uk,"[{'screen_name': 'die_gruenen', 'name': 'bündnis 90/die grünen', 'id': '14553288'}]",[],['https://pbs.twimg.com/media/E2KcactWYAQ3Q2p.jpg'],26,42,305,['габека'],[],https://twitter.com/ZelenskyyUa/status/1396850839055122435,False,,1,https://pbs.twimg.com/media/E2KcactWYAQ3Q2p.jpg,,,,,,,[],,,,
1396769328951930880,1396769328951930880,2021-05-24 13:05:33 Фінляндія (літо),2021-05-24,13:05:33,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Закон № 2194 забирає в кабінетного чиновника функцію оформляти право на землю, якої він ніколи навіть не бачив. Він повертає громадам право розпоряджатися своїми землями й чітко закріплює, що купувати та продавати землю можуть виключно українці. Підписую його з великою радістю!  https://t.co/JKgEUSBZ4G",uk,[],[],['https://pbs.twimg.com/media/E2JSSmFXsAATHnc.jpg'],72,142,806,[],[],https://twitter.com/ZelenskyyUa/status/1396769328951930880,False,,1,https://pbs.twimg.com/media/E2JSSmFXsAATHnc.jpg,,,,,,,[],,,,
1396769149242822665,1396769149242822665,2021-05-24 13:04:50 Фінляндія (літо),2021-05-24,13:04:50,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Прозорий ринок землі – це те, що ми обіцяли. І те, що ми зробили. Зробили саме для людей, врахувавши їхні застереження й побажання. Ми провели сотні регіональних земельних форумів, дискусій експертів, публічних обговорень та узгоджень моделі ринку.  https://t.co/1m8uC42vDF",uk,[],[],['https://pbs.twimg.com/media/E2JSIiSWQAAs7Uy.jpg'],34,44,341,[],[],https://twitter.com/ZelenskyyUa/status/1396769149242822665,False,,1,https://pbs.twimg.com/media/E2JSIiSWQAAs7Uy.jpg,,,,,,,[],,,,
1396768919537471489,1396768919537471489,2021-05-24 13:03:55 Фінляндія (літо),2021-05-24,13:03:55,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Майже 20 років з боку влади було все, що завгодно, крім справ. Вони обіцяли, маніпулювали, їли землю на трибуні парламенту, лякали, що її вагонами вивезуть за кордон. Але найстрашніше – вони позбавили 7 мільйонів громадян України конституційного права – права власності на землю.  https://t.co/jnhxdjM2fU",uk,[],[],['https://pbs.twimg.com/media/E2JR6u_WUAg5tzZ.jpg'],102,98,481,[],[],https://twitter.com/ZelenskyyUa/status/1396768919537471489,False,,1,https://pbs.twimg.com/media/E2JR6u_WUAg5tzZ.jpg,,,,,,,[],,,,
1396472061330132998,1396472061330132998,2021-05-23 17:24:19 Фінляндія (літо),2021-05-23,17:24:19,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вітаю українських параплавців з перемогою на чемпіонаті Європи! Ви – герої. 95 медалей, з яких 37 золотих, 31 срібна та 27 бронзових. Це надзвичайно важливо для всіх спортсменів на шляху до Паралімпіади у Токіо, адже маємо паралімпійські ліцензії. Чекаємо нових перемог!  https://t.co/Z7aL4LfyoS",uk,[],[],['https://pbs.twimg.com/media/E2FD6naX0AMywfp.jpg'],77,99,1166,[],[],https://twitter.com/ZelenskyyUa/status/1396472061330132998,False,,1,https://pbs.twimg.com/media/E2FD6naX0AMywfp.jpg,,,,,,,[],,,,
1396384047555821571,1396384047555821571,2021-05-23 11:34:35 Фінляндія (літо),2021-05-23,11:34:35,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Морська піхота – це патріотизм, стійкість і незламність духу. Морські піхотинці завжди готові дати відсіч ворогові й захистити рідну землю від загарбників. Вдячний кожному з них за вірність військовій присязі та героїзм, проявлені у відстоюванні територіальної цілісності 🇺🇦.  https://t.co/PBPs1I5DCO",uk,[],[],['https://pbs.twimg.com/media/E2Dz40RWUAIEhIC.jpg'],165,75,727,[],[],https://twitter.com/ZelenskyyUa/status/1396384047555821571,False,,1,https://pbs.twimg.com/media/E2Dz40RWUAIEhIC.jpg,,,,,,,[],,,,
1395323215518605313,1395323215518605313,2021-05-20 13:19:13 Фінляндія (літо),2021-05-20,13:19:13,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Ми будуємо країну, яка будує. Не перед виборами, а щодня. Не латає, а створює. Дороги, мости, лікарні, школи, садочки, стадіони, басейни, ЦНАПи, КПВВ, аеропорти, об’єкти культури та інше. Будуємо країну-сервіс. Країну у смартфоні. Прозору, швидку, зручну.  https://t.co/A6VyI8CurY",uk,[],[],['https://pbs.twimg.com/media/E10vDueWQAIDjfh.jpg'],244,102,569,[],[],https://twitter.com/ZelenskyyUa/status/1395323215518605313,False,,1,https://pbs.twimg.com/media/E10vDueWQAIDjfh.jpg,,,,,,,[],,,,
1395322934441529349,1395322934441529349,2021-05-20 13:18:06 Фінляндія (літо),2021-05-20,13:18:06,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Ми будуємо країну, яка не лише чекає санкцій від інших, а й сама захищає себе та національну безпеку. Від контрабандистів, авторитетів, злодіїв у законі, ворожих агентів, пропагандистів, «скруток» та інших схем. І ці, й нові справи буде доведено до кінця – справедливого покарання  https://t.co/uprwyywXJK",uk,[],[],['https://pbs.twimg.com/media/E10uydqXoAA1X80.jpg'],90,43,403,[],[],https://twitter.com/ZelenskyyUa/status/1395322934441529349,False,,1,https://pbs.twimg.com/media/E10uydqXoAA1X80.jpg,,,,,,,[],,,,
1395322673576751105,1395322673576751105,2021-05-20 13:17:03 Фінляндія (літо),2021-05-20,13:17:03,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Ми будуємо систему, де головні – інтереси держави, а не окремих бізнес-груп. Сорока мільйонів громадян, а не сотні Forbes. Де бізнес є великим за сприяння держави, а не за рахунок держави.  https://t.co/wOkMY8hhxA",uk,[],[],['https://pbs.twimg.com/media/E10ukObWUAA66QO.jpg'],90,84,517,[],[],https://twitter.com/ZelenskyyUa/status/1395322673576751105,False,,1,https://pbs.twimg.com/media/E10ukObWUAA66QO.jpg,,,,,,,[],,,,
1395321929180004354,1395321929180004354,2021-05-20 13:14:06 Фінляндія (літо),2021-05-20,13:14:06,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вишита сорочка – наша гордість, наш символ і скарб. Вона – наша сила й ідентичність. Вона – одне з сердець України, яке ніколи не перестане битися. З Днем вишиванки! 🇺🇦  https://t.co/8apKN5Bxzb",uk,[],[],['https://pbs.twimg.com/media/E10tzy5XoAAIHb5.jpg'],1346,257,2344,[],[],https://twitter.com/ZelenskyyUa/status/1395321929180004354,False,,1,https://pbs.twimg.com/media/E10tzy5XoAAIHb5.jpg,,,,,,,[],,,,
1394973975344779264,1394973975344779264,2021-05-19 14:11:27 Фінляндія (літо),2021-05-19,14:11:27,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Grateful to @kajakallas that Estonia has become another country supporting Ukraine's future accession to the #EU! Grateful to 🇪🇪 for constantly supporting 🇺🇦 territorial integrity on all platforms, for rehabilitation of the Ukrainian military and for helping #Donbas  https://t.co/qz2nFRvKbY",en,"[{'screen_name': 'kajakallas', 'name': 'kaja kallas', 'id': '68964628'}]",[],['https://pbs.twimg.com/media/E1vxbHfXoAIiUrH.jpg'],38,47,394,"['eu', 'donbas']",[],https://twitter.com/ZelenskyyUa/status/1394973975344779264,False,,1,https://pbs.twimg.com/media/E1vxbHfXoAIiUrH.jpg,,,,,,,[],,,,
1394973857639972865,1394973857639972865,2021-05-19 14:10:59 Фінляндія (літо),2021-05-19,14:10:59,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Дякую @kajakallas за те, що Естонія стала черговою країною, яка підтримує майбутній вступ України до #ЄС! Також вдячний 🇪🇪 за незмінну підтримку територіальної цілісності 🇺🇦 на всіх майданчиках, за реабілітацію українських військових і допомогу для #Донбасу  https://t.co/FHH9Z9fs5M",uk,"[{'screen_name': 'kajakallas', 'name': 'kaja kallas', 'id': '68964628'}]",[],['https://pbs.twimg.com/media/E1vxTn6XIAQhO8v.jpg'],51,27,394,"['єс', 'донбасу']",[],https://twitter.com/ZelenskyyUa/status/1394973857639972865,False,,1,https://pbs.twimg.com/media/E1vxTn6XIAQhO8v.jpg,,,,,,,[],,,,
1394953647956582400,1394953647956582400,2021-05-19 12:50:41 Фінляндія (літо),2021-05-19,12:50:41,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Happy Birthday to @GitanasNauseda! I appreciate the strong strategic 🇺🇦-🇱🇹 relations,🇱🇹's leadership in support of 🇺🇦's European perspective.Grateful for providing vaccines to combat #COVID19. Looking forward to 🇺🇦Reform Conference in Vilnius &amp; the Crimean Platform Summit in Kyiv  https://t.co/i29k2i323O",en,"[{'screen_name': 'gitanasnauseda', 'name': 'gitanas nausėda', 'id': '1067849967811944448'}]",[],['https://pbs.twimg.com/media/E1ve8QoXMAAtJmr.jpg'],18,25,227,['covid19'],[],https://twitter.com/ZelenskyyUa/status/1394953647956582400,False,,1,https://pbs.twimg.com/media/E1ve8QoXMAAtJmr.jpg,,,,,,,[],,,,
1394953540444073984,1394953540444073984,2021-05-19 12:50:15 Фінляндія (літо),2021-05-19,12:50:15,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Щиро вітаю @GitanasNauseda з днем народження. Ціную міцні стратегічні відносини 🇺🇦-🇱🇹, лідерство Литви у підтримці європейської перспективи України. Вдячний за виділення вакцин для боротьби з #COVID19. Попереду – Конференція з реформ у Вільнюсі й саміт Кримської платформи у Києві  https://t.co/FyulHrklHS",uk,"[{'screen_name': 'gitanasnauseda', 'name': 'gitanas nausėda', 'id': '1067849967811944448'}]",[],['https://pbs.twimg.com/media/E1ve1jIWEAMmXc8.jpg'],23,49,349,['covid19'],[],https://twitter.com/ZelenskyyUa/status/1394953540444073984,False,,1,https://pbs.twimg.com/media/E1ve1jIWEAMmXc8.jpg,,,,,,,[],,,,
1394648762107273216,1394648762107273216,2021-05-18 16:39:10 Фінляндія (літо),2021-05-18,16:39:10,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Welcome to 🇺🇦, @IMurniece! Thanks for the plans to visit #Donbas, for supporting 🇺🇦 sovereignty &amp; territorial integrity. It's important to create a Group of Support in 🇱🇻 Saeima for #CrimeanPlatform as a tool for deoccupation of #Crimea. Value 🇱🇻 support for 🇺🇦European prospect  https://t.co/KjZ4kvMI35",en,"[{'screen_name': 'imurniece', 'name': 'ināra mūrniece', 'id': '333279481'}]",[],['https://pbs.twimg.com/media/E1rJnuOWQAMC4z4.jpg'],45,47,340,"['donbas', 'crimeanplatform', 'crimea']",[],https://twitter.com/ZelenskyyUa/status/1394648762107273216,False,,1,https://pbs.twimg.com/media/E1rJnuOWQAMC4z4.jpg,,,,,,,[],,,,
1394648622994710535,1394648622994710535,2021-05-18 16:38:37 Фінляндія (літо),2021-05-18,16:38:37,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вітаю @IMurniece в Україні! Дякую за плани відвідати #Донбас, за підтримку суверенітету й територіальної цілісності 🇺🇦. Важливим є створення у Саеймі Латвії Групи підтримки #КримськоїПлатформи як інструмента деокупації #Криму. Ціную підтримку 🇱🇻 європейської перспективи України.  https://t.co/gpoEAxc0hR",uk,"[{'screen_name': 'imurniece', 'name': 'ināra mūrniece', 'id': '333279481'}]",[],['https://pbs.twimg.com/media/E1rJg_fXEAMGOZ3.jpg'],24,30,258,"['донбас', 'кримськоїплатформи', 'криму']",[],https://twitter.com/ZelenskyyUa/status/1394648622994710535,False,,1,https://pbs.twimg.com/media/E1rJg_fXEAMGOZ3.jpg,,,,,,,[],,,,
